dataset,category,file_path,file_type,metadata_score,flags,timeline_flags,anomaly
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind00090_ind00090_10643.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind00092_ind00092_10649.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind00093_ind00093_10650.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind00093_ind00093_10651.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind10101_ind10101_11117.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind10103_ind10104_11552.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20001_ind20001_01742.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20002_ind20002_01743.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20003_ind20003_02263.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20006_ind20006_02266.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20007_ind20007_02267.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20009_ind20009_01750.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20009_ind20009_02269.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20010_ind20010_01751.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20011_ind20011_01752.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20014_ind20014_01755.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20015_ind20015_01756.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20018_ind20018_01759.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20019_ind20019_01760.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20022_ind20022_01763.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20024_ind20024_02280.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20028_ind20028_01769.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20028_ind20028_02283.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20030_ind20030_01771.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20032_ind20032_01773.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20032_ind20032_02286.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20033_ind20033_01774.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20040_ind20040_01781.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20041_ind20041_01782.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20043_ind20043_01784.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20045_ind20045_01786.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20047_ind20047_02295.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20048_ind20048_01789.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20051_ind20051_01792.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20052_ind20052_01793.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20054_ind20054_01795.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20057_ind20057_02300.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20058_ind20058_01799.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_ind20059_ind20059_01800.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00017_nat00017_11050.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00018_nat00018_10927.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00021_nat00021_11042.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00028_nat00028_20122.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00033_nat00033_00948.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00034_nat00034_00950.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00034_nat00034_00954.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00040_nat00040_00959.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00041_nat00041_00960.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00062_nat00062_00973.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00063_nat00063_00974.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00074_nat00074_11123.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00077_nat00077_00983.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00082_nat00082_00986.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat00086_nat00086_00988.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10102_nat10102_11102.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10105_nat10105_11347.jpg,image,60,editing_software_detected; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10131_nat10131_11900.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10134_nat10134_11911.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10138_nat10138_11939.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10140_nat10140_11952.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10141_nat10141_11959.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10144_nat10144_11963.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10144_nat10144_11973.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10147_nat10147_11995.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10157_nat10157_12040.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat10157_nat10157_12044.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20001_nat20001_02201.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20011_nat20011_01515.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20013_nat20013_01517.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20018_nat20018_02218.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20023_nat20023_02223.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20028_nat20028_01532.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20030_nat20030_01534.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20031_nat20031_01535.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20032_nat20032_01536.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20033_nat20033_02233.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20034_nat20034_01538.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20041_nat20041_01545.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20051_nat20051_01555.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20057_nat20057_01561.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20072_nat20072_01576.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20078_nat20078_01582.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20093_nat20093_02457.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20095_nat20095_01599.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_nat20097_nat20097_02257.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00002_pla00002_10921.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00003_pla00003_10920.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00005_pla00005_10937.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00009_pla00009_00548.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00016_pla00016_10961.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00018_pla00018_10995.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00033_pla00033_01148.tif,image,60,camera_model_missing; camera_make_missing,file modified after creation,False
CASIA2,tampered_image,C:\Users\Dell\Downloads\AI-Driven Digital Evidence Integrity Monitoring System for Secure Forensic Investigation\metadata_forensics\datasets\CASIA2\Tp\Tp_S_NRN_S_N_pla00047_pla00047_10970.jpg,image,20,editing_software_detected; camera_model_missing; camera_make_missing; software_tag_present,file modified after creation,False
